DateTime,H24
2016-10-12T17:45,280.0
2016-10-12T18:00,796.0
2016-10-12T18:15,840.0
2016-10-12T18:30,428.0
2016-10-12T18:45,396.0
2016-10-12T19:00,396.0
2016-10-12T19:15,1268.0
2016-10-12T19:30,948.0
2016-10-12T19:45,892.0
2016-10-12T20:00,1696.0
2016-10-12T20:15,1392.0
2016-10-12T20:30,616.0
2016-10-12T20:45,552.0
2016-10-12T21:00,2160.0
2016-10-12T21:15,2636.0
2016-10-12T21:30,1000.0
2016-10-12T21:45,476.0
2016-10-12T22:00,704.0
2016-10-12T22:15,440.0
2016-10-12T22:30,440.0
2016-10-12T22:45,540.0
2016-10-12T23:00,512.0
2016-10-12T23:15,448.0
2016-10-12T23:30,444.0
2016-10-12T23:45,412.0
2016-10-13T00:00,344.0
